model_kind,fold,layer,phase,accuracy,balanced_accuracy,auroc,n_test,train_phase,test_phase
phase_transfer,0,23,final_prompt,0.9375,0.9375,0.9912109375,64,response_first,final_prompt
phase_transfer,1,23,final_prompt,0.5625,0.5625,1.0,48,response_first,final_prompt
phase_transfer,2,23,final_prompt,0.7916666666666666,0.7916666666666667,1.0,48,response_first,final_prompt
phase_transfer,3,23,final_prompt,0.6041666666666666,0.6041666666666666,1.0,48,response_first,final_prompt
phase_transfer,4,23,final_prompt,0.9791666666666666,0.9791666666666667,0.998263888888889,48,response_first,final_prompt
phase_transfer,0,23,response_first,0.96875,0.96875,1.0,64,response_first,response_first
phase_transfer,1,23,response_first,0.9791666666666666,0.9791666666666667,1.0,48,response_first,response_first
phase_transfer,2,23,response_first,1.0,1.0,1.0,48,response_first,response_first
phase_transfer,3,23,response_first,1.0,1.0,1.0,48,response_first,response_first
phase_transfer,4,23,response_first,0.9791666666666666,0.9791666666666667,1.0,48,response_first,response_first
phase_transfer,0,23,response_mean,0.984375,0.984375,0.9990234375,64,response_first,response_mean
phase_transfer,1,23,response_mean,1.0,1.0,1.0,48,response_first,response_mean
phase_transfer,2,23,response_mean,0.875,0.875,1.0,48,response_first,response_mean
phase_transfer,3,23,response_mean,0.875,0.875,1.0,48,response_first,response_mean
phase_transfer,4,23,response_mean,0.8958333333333334,0.8958333333333333,1.0,48,response_first,response_mean
phase_transfer,0,23,pre_selector,0.5,0.5,0.5,64,response_mean,pre_selector
phase_transfer,1,23,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,2,23,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,3,23,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,4,23,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,0,23,post_selector,0.921875,0.921875,1.0,64,response_mean,post_selector
phase_transfer,1,23,post_selector,0.9791666666666666,0.9791666666666667,1.0,48,response_mean,post_selector
phase_transfer,2,23,post_selector,1.0,1.0,1.0,48,response_mean,post_selector
phase_transfer,3,23,post_selector,1.0,1.0,1.0,48,response_mean,post_selector
phase_transfer,4,23,post_selector,1.0,1.0,1.0,48,response_mean,post_selector
phase_transfer,0,23,public_task_span,0.703125,0.703125,0.73828125,64,response_mean,public_task_span
phase_transfer,1,23,public_task_span,0.5,0.5,0.8350694444444444,48,response_mean,public_task_span
phase_transfer,2,23,public_task_span,0.5,0.5,0.8177083333333333,48,response_mean,public_task_span
phase_transfer,3,23,public_task_span,0.6458333333333334,0.6458333333333334,0.779513888888889,48,response_mean,public_task_span
phase_transfer,4,23,public_task_span,0.5833333333333334,0.5833333333333334,0.8472222222222222,48,response_mean,public_task_span
phase_transfer,0,23,final_prompt,0.5,0.5,0.994140625,64,response_mean,final_prompt
phase_transfer,1,23,final_prompt,0.7291666666666666,0.7291666666666666,1.0,48,response_mean,final_prompt
phase_transfer,2,23,final_prompt,0.6875,0.6875,0.9965277777777778,48,response_mean,final_prompt
phase_transfer,3,23,final_prompt,0.7708333333333334,0.7708333333333333,1.0,48,response_mean,final_prompt
phase_transfer,4,23,final_prompt,0.875,0.875,1.0,48,response_mean,final_prompt
phase_transfer,0,23,response_first,0.5,0.5,0.99365234375,64,response_mean,response_first
phase_transfer,1,23,response_first,0.5,0.5,0.9861111111111112,48,response_mean,response_first
phase_transfer,2,23,response_first,0.5,0.5,0.9913194444444444,48,response_mean,response_first
phase_transfer,3,23,response_first,0.5208333333333334,0.5208333333333334,0.998263888888889,48,response_mean,response_first
phase_transfer,4,23,response_first,0.5625,0.5625,0.998263888888889,48,response_mean,response_first
phase_transfer,0,23,response_mean,0.96875,0.96875,1.0,64,response_mean,response_mean
phase_transfer,1,23,response_mean,1.0,1.0,1.0,48,response_mean,response_mean
phase_transfer,2,23,response_mean,1.0,1.0,1.0,48,response_mean,response_mean
phase_transfer,3,23,response_mean,1.0,1.0,1.0,48,response_mean,response_mean
phase_transfer,4,23,response_mean,0.9791666666666666,0.9791666666666667,1.0,48,response_mean,response_mean
phase_transfer,0,21,pre_selector,0.5,0.5,0.5,64,pre_selector,pre_selector
phase_transfer,1,21,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,2,21,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,3,21,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,4,21,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,0,21,post_selector,0.5,0.5,0.5,64,pre_selector,post_selector
phase_transfer,1,21,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,2,21,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,3,21,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,4,21,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,0,21,public_task_span,0.5,0.5,0.5,64,pre_selector,public_task_span
phase_transfer,1,21,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,2,21,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,3,21,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,4,21,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,0,21,final_prompt,0.5,0.5,0.5,64,pre_selector,final_prompt
phase_transfer,1,21,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,2,21,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,3,21,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,4,21,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,0,21,response_first,0.5,0.5,0.5,64,pre_selector,response_first
phase_transfer,1,21,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,2,21,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,3,21,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,4,21,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,0,21,response_mean,0.5,0.5,0.5,64,pre_selector,response_mean
phase_transfer,1,21,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,2,21,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,3,21,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,4,21,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,0,21,pre_selector,0.5,0.5,0.5,64,post_selector,pre_selector
phase_transfer,1,21,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,2,21,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,3,21,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,4,21,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,0,21,post_selector,1.0,1.0,1.0,64,post_selector,post_selector
phase_transfer,1,21,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,2,21,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,3,21,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,4,21,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,0,21,public_task_span,0.5,0.5,0.671875,64,post_selector,public_task_span
phase_transfer,1,21,public_task_span,0.5,0.5,0.7899305555555556,48,post_selector,public_task_span
phase_transfer,2,21,public_task_span,0.5,0.5,0.751736111111111,48,post_selector,public_task_span
phase_transfer,3,21,public_task_span,0.5,0.5,0.8038194444444444,48,post_selector,public_task_span
phase_transfer,4,21,public_task_span,0.5,0.5,0.8038194444444444,48,post_selector,public_task_span
phase_transfer,0,21,final_prompt,0.5,0.5,0.685546875,64,post_selector,final_prompt
phase_transfer,1,21,final_prompt,0.5,0.5,0.53125,48,post_selector,final_prompt
phase_transfer,2,21,final_prompt,0.5,0.5,0.7395833333333334,48,post_selector,final_prompt
phase_transfer,3,21,final_prompt,0.5,0.5,0.7673611111111112,48,post_selector,final_prompt
phase_transfer,4,21,final_prompt,0.5,0.5,0.8697916666666666,48,post_selector,final_prompt
phase_transfer,0,21,response_first,0.5,0.5,0.7470703125,64,post_selector,response_first
phase_transfer,1,21,response_first,0.5,0.5,0.5729166666666666,48,post_selector,response_first
phase_transfer,2,21,response_first,0.5625,0.5625,0.623263888888889,48,post_selector,response_first
phase_transfer,3,21,response_first,0.5,0.5,0.640625,48,post_selector,response_first
phase_transfer,4,21,response_first,0.6875,0.6875,0.7899305555555556,48,post_selector,response_first
phase_transfer,0,21,response_mean,0.5,0.5,0.9658203125,64,post_selector,response_mean
phase_transfer,1,21,response_mean,0.5,0.5,0.8993055555555556,48,post_selector,response_mean
phase_transfer,2,21,response_mean,0.5,0.5,0.9791666666666667,48,post_selector,response_mean
phase_transfer,3,21,response_mean,0.5208333333333334,0.5208333333333334,0.9496527777777778,48,post_selector,response_mean
phase_transfer,4,21,response_mean,0.5208333333333334,0.5208333333333334,1.0,48,post_selector,response_mean
phase_transfer,0,21,pre_selector,0.5,0.5,0.5,64,public_task_span,pre_selector
phase_transfer,1,21,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,2,21,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,3,21,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,4,21,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,0,21,post_selector,0.859375,0.859375,0.9775390625,64,public_task_span,post_selector
phase_transfer,1,21,post_selector,0.7083333333333334,0.7083333333333334,1.0,48,public_task_span,post_selector
phase_transfer,2,21,post_selector,0.5833333333333334,0.5833333333333334,0.9965277777777777,48,public_task_span,post_selector
phase_transfer,3,21,post_selector,0.6875,0.6875,1.0,48,public_task_span,post_selector
phase_transfer,4,21,post_selector,0.8125,0.8125,1.0,48,public_task_span,post_selector
phase_transfer,0,21,public_task_span,0.984375,0.984375,1.0,64,public_task_span,public_task_span
phase_transfer,1,21,public_task_span,0.9166666666666666,0.9166666666666667,1.0,48,public_task_span,public_task_span
phase_transfer,2,21,public_task_span,1.0,1.0,1.0,48,public_task_span,public_task_span
phase_transfer,3,21,public_task_span,1.0,1.0,1.0,48,public_task_span,public_task_span
phase_transfer,4,21,public_task_span,1.0,1.0,1.0,48,public_task_span,public_task_span
phase_transfer,0,21,final_prompt,0.5,0.5,0.9345703125,64,public_task_span,final_prompt
phase_transfer,1,21,final_prompt,0.5,0.5,0.982638888888889,48,public_task_span,final_prompt
phase_transfer,2,21,final_prompt,0.5,0.5,0.953125,48,public_task_span,final_prompt
phase_transfer,3,21,final_prompt,0.5,0.5,0.9479166666666666,48,public_task_span,final_prompt
phase_transfer,4,21,final_prompt,0.5,0.5,0.9930555555555556,48,public_task_span,final_prompt
phase_transfer,0,21,response_first,0.5,0.5,0.9306640625,64,public_task_span,response_first
phase_transfer,1,21,response_first,0.5,0.5,0.9895833333333334,48,public_task_span,response_first
phase_transfer,2,21,response_first,0.5,0.5,0.9652777777777777,48,public_task_span,response_first
phase_transfer,3,21,response_first,0.5,0.5,0.9895833333333333,48,public_task_span,response_first
phase_transfer,4,21,response_first,0.5,0.5,0.9809027777777778,48,public_task_span,response_first
phase_transfer,0,21,response_mean,0.5,0.5,0.9951171875,64,public_task_span,response_mean
phase_transfer,1,21,response_mean,0.5,0.5,0.998263888888889,48,public_task_span,response_mean
phase_transfer,2,21,response_mean,0.5,0.5,1.0,48,public_task_span,response_mean
phase_transfer,3,21,response_mean,0.5,0.5,1.0,48,public_task_span,response_mean
phase_transfer,4,21,response_mean,0.5,0.5,1.0,48,public_task_span,response_mean
phase_transfer,0,21,pre_selector,0.5,0.5,0.5,64,final_prompt,pre_selector
phase_transfer,1,21,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,2,21,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,3,21,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,4,21,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,0,21,post_selector,0.78125,0.78125,0.9716796875,64,final_prompt,post_selector
phase_transfer,1,21,post_selector,0.6875,0.6875,1.0,48,final_prompt,post_selector
phase_transfer,2,21,post_selector,0.6458333333333334,0.6458333333333334,1.0,48,final_prompt,post_selector
phase_transfer,3,21,post_selector,0.5,0.5,1.0,48,final_prompt,post_selector
phase_transfer,4,21,post_selector,0.6666666666666666,0.6666666666666666,1.0,48,final_prompt,post_selector
phase_transfer,0,21,public_task_span,0.5,0.5,0.8359375,64,final_prompt,public_task_span
phase_transfer,1,21,public_task_span,0.5,0.5,0.9114583333333333,48,final_prompt,public_task_span
phase_transfer,2,21,public_task_span,0.5,0.5,0.8940972222222222,48,final_prompt,public_task_span
phase_transfer,3,21,public_task_span,0.5,0.5,0.861111111111111,48,final_prompt,public_task_span
phase_transfer,4,21,public_task_span,0.6666666666666666,0.6666666666666667,0.8923611111111112,48,final_prompt,public_task_span
phase_transfer,0,21,final_prompt,1.0,1.0,1.0,64,final_prompt,final_prompt
phase_transfer,1,21,final_prompt,1.0,1.0,1.0,48,final_prompt,final_prompt
phase_transfer,2,21,final_prompt,1.0,1.0,1.0,48,final_prompt,final_prompt
phase_transfer,3,21,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48,final_prompt,final_prompt
phase_transfer,4,21,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48,final_prompt,final_prompt
phase_transfer,0,21,response_first,0.5,0.5,0.9658203125,64,final_prompt,response_first
phase_transfer,1,21,response_first,0.5,0.5,0.9930555555555556,48,final_prompt,response_first
phase_transfer,2,21,response_first,0.5,0.5,0.9722222222222223,48,final_prompt,response_first
phase_transfer,3,21,response_first,0.5,0.5,0.9270833333333334,48,final_prompt,response_first
phase_transfer,4,21,response_first,0.5,0.5,0.9774305555555556,48,final_prompt,response_first
phase_transfer,0,21,response_mean,0.515625,0.515625,0.998046875,64,final_prompt,response_mean
phase_transfer,1,21,response_mean,0.5,0.5,0.998263888888889,48,final_prompt,response_mean
phase_transfer,2,21,response_mean,0.5,0.5,1.0,48,final_prompt,response_mean
phase_transfer,3,21,response_mean,0.5,0.5,1.0,48,final_prompt,response_mean
phase_transfer,4,21,response_mean,0.5208333333333334,0.5208333333333334,0.9826388888888888,48,final_prompt,response_mean
phase_transfer,0,21,pre_selector,0.5,0.5,0.5,64,response_first,pre_selector
phase_transfer,1,21,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,2,21,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,3,21,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,4,21,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,0,21,post_selector,0.765625,0.765625,0.859375,64,response_first,post_selector
phase_transfer,1,21,post_selector,0.7291666666666666,0.7291666666666667,0.8940972222222222,48,response_first,post_selector
phase_transfer,2,21,post_selector,0.5416666666666666,0.5416666666666666,0.8923611111111112,48,response_first,post_selector
phase_transfer,3,21,post_selector,0.5,0.5,0.8958333333333334,48,response_first,post_selector
phase_transfer,4,21,post_selector,0.5625,0.5625,0.9270833333333334,48,response_first,post_selector
phase_transfer,0,21,public_task_span,0.71875,0.71875,0.8408203125,64,response_first,public_task_span
phase_transfer,1,21,public_task_span,0.5,0.5,0.8663194444444445,48,response_first,public_task_span
phase_transfer,2,21,public_task_span,0.5,0.5,0.8767361111111112,48,response_first,public_task_span
phase_transfer,3,21,public_task_span,0.5,0.5,0.7934027777777779,48,response_first,public_task_span
phase_transfer,4,21,public_task_span,0.5,0.5,0.8888888888888888,48,response_first,public_task_span
phase_transfer,0,21,final_prompt,0.875,0.875,0.986328125,64,response_first,final_prompt
phase_transfer,1,21,final_prompt,0.5208333333333334,0.5208333333333334,0.998263888888889,48,response_first,final_prompt
phase_transfer,2,21,final_prompt,0.5833333333333334,0.5833333333333334,0.9756944444444444,48,response_first,final_prompt
phase_transfer,3,21,final_prompt,0.5416666666666666,0.5416666666666666,0.9809027777777777,48,response_first,final_prompt
phase_transfer,4,21,final_prompt,0.6041666666666666,0.6041666666666666,0.998263888888889,48,response_first,final_prompt
phase_transfer,0,21,response_first,0.96875,0.96875,0.998046875,64,response_first,response_first
phase_transfer,1,21,response_first,0.9791666666666666,0.9791666666666667,1.0,48,response_first,response_first
phase_transfer,2,21,response_first,1.0,1.0,1.0,48,response_first,response_first
phase_transfer,3,21,response_first,0.9583333333333334,0.9583333333333334,0.9965277777777778,48,response_first,response_first
phase_transfer,4,21,response_first,0.9791666666666666,0.9791666666666667,1.0,48,response_first,response_first
phase_transfer,0,21,response_mean,0.703125,0.703125,0.9990234375,64,response_first,response_mean
phase_transfer,1,21,response_mean,1.0,1.0,1.0,48,response_first,response_mean
phase_transfer,2,21,response_mean,1.0,1.0,1.0,48,response_first,response_mean
phase_transfer,3,21,response_mean,0.75,0.75,1.0,48,response_first,response_mean
phase_transfer,4,21,response_mean,0.9583333333333334,0.9583333333333333,1.0,48,response_first,response_mean
phase_transfer,0,21,pre_selector,0.5,0.5,0.5,64,response_mean,pre_selector
phase_transfer,1,21,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,2,21,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,3,21,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,4,21,pre_selector,0.5,0.5,0.49999999999999994,48,response_mean,pre_selector
phase_transfer,0,21,post_selector,1.0,1.0,1.0,64,response_mean,post_selector
phase_transfer,1,21,post_selector,1.0,1.0,1.0,48,response_mean,post_selector
phase_transfer,2,21,post_selector,1.0,1.0,1.0,48,response_mean,post_selector
phase_transfer,3,21,post_selector,1.0,1.0,1.0,48,response_mean,post_selector
phase_transfer,4,21,post_selector,1.0,1.0,1.0,48,response_mean,post_selector
phase_transfer,0,21,public_task_span,0.640625,0.640625,0.86328125,64,response_mean,public_task_span
phase_transfer,1,21,public_task_span,0.5,0.5,0.9427083333333334,48,response_mean,public_task_span
phase_transfer,2,21,public_task_span,0.6041666666666666,0.6041666666666666,0.9756944444444444,48,response_mean,public_task_span
phase_transfer,3,21,public_task_span,0.5,0.5,0.9340277777777779,48,response_mean,public_task_span
phase_transfer,4,21,public_task_span,0.5,0.5,0.9444444444444445,48,response_mean,public_task_span
phase_transfer,0,21,final_prompt,0.578125,0.578125,0.9794921875,64,response_mean,final_prompt
phase_transfer,1,21,final_prompt,0.7916666666666666,0.7916666666666667,1.0,48,response_mean,final_prompt
phase_transfer,2,21,final_prompt,0.6041666666666666,0.6041666666666666,0.984375,48,response_mean,final_prompt
phase_transfer,3,21,final_prompt,0.7708333333333334,0.7708333333333333,0.9965277777777777,48,response_mean,final_prompt
phase_transfer,4,21,final_prompt,1.0,1.0,1.0,48,response_mean,final_prompt
phase_transfer,0,21,response_first,0.5,0.5,0.9990234375,64,response_mean,response_first
phase_transfer,1,21,response_first,0.5,0.5,0.9913194444444444,48,response_mean,response_first
phase_transfer,2,21,response_first,0.5208333333333334,0.5208333333333334,0.9965277777777778,48,response_mean,response_first
phase_transfer,3,21,response_first,0.5,0.5,0.9965277777777778,48,response_mean,response_first
phase_transfer,4,21,response_first,0.6875,0.6875,0.9965277777777777,48,response_mean,response_first
phase_transfer,0,21,response_mean,0.984375,0.984375,1.0,64,response_mean,response_mean
phase_transfer,1,21,response_mean,1.0,1.0,1.0,48,response_mean,response_mean
phase_transfer,2,21,response_mean,1.0,1.0,1.0,48,response_mean,response_mean
phase_transfer,3,21,response_mean,1.0,1.0,1.0,48,response_mean,response_mean
phase_transfer,4,21,response_mean,0.9791666666666666,0.9791666666666667,1.0,48,response_mean,response_mean
phase_transfer,0,24,pre_selector,0.5,0.5,0.5,64,pre_selector,pre_selector
phase_transfer,1,24,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,2,24,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,3,24,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,4,24,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,0,24,post_selector,0.5,0.5,0.5,64,pre_selector,post_selector
phase_transfer,1,24,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,2,24,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,3,24,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,4,24,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,0,24,public_task_span,0.5,0.5,0.5,64,pre_selector,public_task_span
phase_transfer,1,24,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,2,24,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,3,24,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,4,24,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,0,24,final_prompt,0.5,0.5,0.5,64,pre_selector,final_prompt
phase_transfer,1,24,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,2,24,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,3,24,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,4,24,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,0,24,response_first,0.5,0.5,0.5,64,pre_selector,response_first
phase_transfer,1,24,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,2,24,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,3,24,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,4,24,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,0,24,response_mean,0.5,0.5,0.5,64,pre_selector,response_mean
phase_transfer,1,24,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,2,24,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,3,24,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,4,24,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,0,24,pre_selector,0.5,0.5,0.5,64,post_selector,pre_selector
phase_transfer,1,24,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,2,24,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,3,24,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,4,24,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,0,24,post_selector,1.0,1.0,1.0,64,post_selector,post_selector
phase_transfer,1,24,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,2,24,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,3,24,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,4,24,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,0,24,public_task_span,0.5,0.5,0.6708984375,64,post_selector,public_task_span
phase_transfer,1,24,public_task_span,0.5,0.5,0.7795138888888888,48,post_selector,public_task_span
phase_transfer,2,24,public_task_span,0.5,0.5,0.6805555555555556,48,post_selector,public_task_span
phase_transfer,3,24,public_task_span,0.5,0.5,0.7482638888888888,48,post_selector,public_task_span
phase_transfer,4,24,public_task_span,0.5,0.5,0.7934027777777778,48,post_selector,public_task_span
phase_transfer,0,24,final_prompt,0.5,0.5,0.853515625,64,post_selector,final_prompt
phase_transfer,1,24,final_prompt,0.5,0.5,0.8420138888888888,48,post_selector,final_prompt
phase_transfer,2,24,final_prompt,0.5,0.5,0.921875,48,post_selector,final_prompt
phase_transfer,3,24,final_prompt,0.5,0.5,0.9166666666666666,48,post_selector,final_prompt
phase_transfer,4,24,final_prompt,0.5,0.5,0.9340277777777778,48,post_selector,final_prompt
phase_transfer,0,24,response_first,0.5,0.5,0.802734375,64,post_selector,response_first
phase_transfer,1,24,response_first,0.5833333333333334,0.5833333333333333,0.5625,48,post_selector,response_first
phase_transfer,2,24,response_first,0.5208333333333334,0.5208333333333334,0.732638888888889,48,post_selector,response_first
phase_transfer,3,24,response_first,0.5,0.5,0.828125,48,post_selector,response_first
phase_transfer,4,24,response_first,0.5,0.5,0.828125,48,post_selector,response_first
phase_transfer,0,24,response_mean,0.5,0.5,0.9755859375,64,post_selector,response_mean
phase_transfer,1,24,response_mean,0.7916666666666666,0.7916666666666666,0.8628472222222222,48,post_selector,response_mean
phase_transfer,2,24,response_mean,0.8333333333333334,0.8333333333333334,0.9809027777777778,48,post_selector,response_mean
phase_transfer,3,24,response_mean,0.5416666666666666,0.5416666666666666,0.9496527777777777,48,post_selector,response_mean
phase_transfer,4,24,response_mean,0.5,0.5,0.9722222222222223,48,post_selector,response_mean
phase_transfer,0,24,pre_selector,0.5,0.5,0.5,64,public_task_span,pre_selector
phase_transfer,1,24,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,2,24,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,3,24,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,4,24,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,0,24,post_selector,0.640625,0.640625,0.99609375,64,public_task_span,post_selector
phase_transfer,1,24,post_selector,0.6458333333333334,0.6458333333333334,0.9878472222222223,48,public_task_span,post_selector
phase_transfer,2,24,post_selector,0.6666666666666666,0.6666666666666666,0.998263888888889,48,public_task_span,post_selector
phase_transfer,3,24,post_selector,0.6875,0.6875,1.0,48,public_task_span,post_selector
phase_transfer,4,24,post_selector,0.6041666666666666,0.6041666666666666,1.0,48,public_task_span,post_selector
phase_transfer,0,24,public_task_span,0.953125,0.953125,0.9990234375,64,public_task_span,public_task_span
phase_transfer,1,24,public_task_span,1.0,1.0,1.0,48,public_task_span,public_task_span
phase_transfer,2,24,public_task_span,0.8958333333333334,0.8958333333333333,1.0,48,public_task_span,public_task_span
phase_transfer,3,24,public_task_span,0.9375,0.9375,0.9947916666666667,48,public_task_span,public_task_span
phase_transfer,4,24,public_task_span,1.0,1.0,1.0,48,public_task_span,public_task_span
phase_transfer,0,24,final_prompt,0.5,0.5,0.9287109375,64,public_task_span,final_prompt
phase_transfer,1,24,final_prompt,0.5,0.5,0.9322916666666666,48,public_task_span,final_prompt
phase_transfer,2,24,final_prompt,0.5,0.5,0.9600694444444444,48,public_task_span,final_prompt
phase_transfer,3,24,final_prompt,0.5,0.5,0.9444444444444444,48,public_task_span,final_prompt
phase_transfer,4,24,final_prompt,0.5,0.5,0.9375,48,public_task_span,final_prompt
phase_transfer,0,24,response_first,0.5,0.5,0.8251953125,64,public_task_span,response_first
phase_transfer,1,24,response_first,0.5,0.5,0.921875,48,public_task_span,response_first
phase_transfer,2,24,response_first,0.5,0.5,0.9027777777777779,48,public_task_span,response_first
phase_transfer,3,24,response_first,0.5,0.5,0.9513888888888888,48,public_task_span,response_first
phase_transfer,4,24,response_first,0.5,0.5,0.873263888888889,48,public_task_span,response_first
phase_transfer,0,24,response_mean,0.5,0.5,0.908203125,64,public_task_span,response_mean
phase_transfer,1,24,response_mean,0.5,0.5,0.9930555555555556,48,public_task_span,response_mean
phase_transfer,2,24,response_mean,0.5,0.5,1.0,48,public_task_span,response_mean
phase_transfer,3,24,response_mean,0.5,0.5,0.984375,48,public_task_span,response_mean
