model_kind,fold,layer,phase,accuracy,balanced_accuracy,auroc,n_test,train_phase,test_phase
phase_transfer,4,23,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,0,23,post_selector,1.0,1.0,1.0,64,post_selector,post_selector
phase_transfer,1,23,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,2,23,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,3,23,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,4,23,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,0,23,public_task_span,0.5,0.5,0.861328125,64,post_selector,public_task_span
phase_transfer,1,23,public_task_span,0.625,0.625,0.875,48,post_selector,public_task_span
phase_transfer,2,23,public_task_span,0.5,0.5,0.7916666666666667,48,post_selector,public_task_span
phase_transfer,3,23,public_task_span,0.5,0.5,0.7986111111111112,48,post_selector,public_task_span
phase_transfer,4,23,public_task_span,0.5,0.5,0.8975694444444444,48,post_selector,public_task_span
phase_transfer,0,23,final_prompt,0.5,0.5,0.85546875,64,post_selector,final_prompt
phase_transfer,1,23,final_prompt,0.6041666666666666,0.6041666666666666,0.734375,48,post_selector,final_prompt
phase_transfer,2,23,final_prompt,0.5,0.5,0.7256944444444445,48,post_selector,final_prompt
phase_transfer,3,23,final_prompt,0.5,0.5,0.703125,48,post_selector,final_prompt
phase_transfer,4,23,final_prompt,0.5,0.5,0.8871527777777779,48,post_selector,final_prompt
phase_transfer,0,23,response_first,0.5,0.5,0.7734375,64,post_selector,response_first
phase_transfer,1,23,response_first,0.5,0.5,0.6249999999999999,48,post_selector,response_first
phase_transfer,2,23,response_first,0.5,0.5,0.6857638888888888,48,post_selector,response_first
phase_transfer,3,23,response_first,0.5,0.5,0.7135416666666666,48,post_selector,response_first
phase_transfer,4,23,response_first,0.5,0.5,0.8246527777777778,48,post_selector,response_first
phase_transfer,0,23,response_mean,0.5,0.5,0.921875,64,post_selector,response_mean
phase_transfer,1,23,response_mean,0.7916666666666666,0.7916666666666667,0.8819444444444444,48,post_selector,response_mean
phase_transfer,2,23,response_mean,0.7708333333333334,0.7708333333333334,0.8958333333333334,48,post_selector,response_mean
phase_transfer,3,23,response_mean,0.6041666666666666,0.6041666666666666,0.8923611111111112,48,post_selector,response_mean
phase_transfer,4,23,response_mean,0.9791666666666666,0.9791666666666667,0.9930555555555556,48,post_selector,response_mean
phase_transfer,0,23,pre_selector,0.5,0.5,0.5,64,public_task_span,pre_selector
phase_transfer,1,23,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,2,23,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,3,23,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,4,23,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,0,23,post_selector,0.875,0.875,0.998046875,64,public_task_span,post_selector
phase_transfer,1,23,post_selector,0.9166666666666666,0.9166666666666667,1.0,48,public_task_span,post_selector
phase_transfer,2,23,post_selector,0.8958333333333334,0.8958333333333333,0.998263888888889,48,public_task_span,post_selector
phase_transfer,3,23,post_selector,0.7291666666666666,0.7291666666666666,0.998263888888889,48,public_task_span,post_selector
phase_transfer,4,23,post_selector,0.7916666666666666,0.7916666666666667,1.0,48,public_task_span,post_selector
phase_transfer,0,23,public_task_span,1.0,1.0,1.0,64,public_task_span,public_task_span
phase_transfer,1,23,public_task_span,1.0,1.0,1.0,48,public_task_span,public_task_span
phase_transfer,2,23,public_task_span,0.9583333333333334,0.9583333333333333,1.0,48,public_task_span,public_task_span
phase_transfer,3,23,public_task_span,0.9375,0.9375,0.9722222222222221,48,public_task_span,public_task_span
phase_transfer,4,23,public_task_span,0.9583333333333334,0.9583333333333333,1.0,48,public_task_span,public_task_span
phase_transfer,0,23,final_prompt,0.5,0.5,0.9541015625,64,public_task_span,final_prompt
phase_transfer,1,23,final_prompt,0.5,0.5,0.9635416666666667,48,public_task_span,final_prompt
phase_transfer,2,23,final_prompt,0.5,0.5,0.9704861111111112,48,public_task_span,final_prompt
phase_transfer,3,23,final_prompt,0.5,0.5,0.8732638888888888,48,public_task_span,final_prompt
phase_transfer,4,23,final_prompt,0.5,0.5,1.0,48,public_task_span,final_prompt
phase_transfer,0,23,response_first,0.5,0.5,0.9716796875,64,public_task_span,response_first
phase_transfer,1,23,response_first,0.5,0.5,0.9774305555555556,48,public_task_span,response_first
phase_transfer,2,23,response_first,0.5,0.5,0.967013888888889,48,public_task_span,response_first
phase_transfer,3,23,response_first,0.5,0.5,0.8177083333333333,48,public_task_span,response_first
phase_transfer,4,23,response_first,0.5,0.5,0.9913194444444444,48,public_task_span,response_first
phase_transfer,0,23,response_mean,0.5,0.5,0.9697265625,64,public_task_span,response_mean
phase_transfer,1,23,response_mean,0.5,0.5,0.953125,48,public_task_span,response_mean
phase_transfer,2,23,response_mean,0.5,0.5,0.9791666666666667,48,public_task_span,response_mean
phase_transfer,3,23,response_mean,0.5,0.5,0.9965277777777777,48,public_task_span,response_mean
phase_transfer,4,23,response_mean,0.5,0.5,1.0,48,public_task_span,response_mean
phase_transfer,0,23,pre_selector,0.5,0.5,0.5,64,final_prompt,pre_selector
phase_transfer,1,23,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,2,23,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,3,23,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,4,23,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,0,23,post_selector,0.5,0.5,1.0,64,final_prompt,post_selector
phase_transfer,1,23,post_selector,0.9166666666666666,0.9166666666666667,1.0,48,final_prompt,post_selector
phase_transfer,2,23,post_selector,0.9583333333333334,0.9583333333333333,1.0,48,final_prompt,post_selector
phase_transfer,3,23,post_selector,0.5,0.5,1.0,48,final_prompt,post_selector
phase_transfer,4,23,post_selector,0.75,0.75,1.0,48,final_prompt,post_selector
phase_transfer,0,23,public_task_span,0.5,0.5,0.67578125,64,final_prompt,public_task_span
phase_transfer,1,23,public_task_span,0.5,0.5,0.6788194444444444,48,final_prompt,public_task_span
phase_transfer,2,23,public_task_span,0.5,0.5,0.7708333333333333,48,final_prompt,public_task_span
phase_transfer,3,23,public_task_span,0.5,0.5,0.6319444444444444,48,final_prompt,public_task_span
phase_transfer,4,23,public_task_span,0.5,0.5,0.6996527777777778,48,final_prompt,public_task_span
phase_transfer,0,23,final_prompt,1.0,1.0,1.0,64,final_prompt,final_prompt
phase_transfer,1,23,final_prompt,1.0,1.0,1.0,48,final_prompt,final_prompt
phase_transfer,2,23,final_prompt,1.0,1.0,1.0,48,final_prompt,final_prompt
phase_transfer,3,23,final_prompt,0.9166666666666666,0.9166666666666667,1.0,48,final_prompt,final_prompt
phase_transfer,4,23,final_prompt,1.0,1.0,1.0,48,final_prompt,final_prompt
phase_transfer,0,23,response_first,0.5,0.5,0.9765625,64,final_prompt,response_first
phase_transfer,1,23,response_first,0.5,0.5,1.0,48,final_prompt,response_first
phase_transfer,2,23,response_first,0.5,0.5,1.0,48,final_prompt,response_first
phase_transfer,3,23,response_first,0.5,0.5,0.9270833333333334,48,final_prompt,response_first
phase_transfer,4,23,response_first,0.5,0.5,1.0,48,final_prompt,response_first
phase_transfer,0,23,response_mean,0.5,0.5,1.0,64,final_prompt,response_mean
phase_transfer,1,23,response_mean,0.5,0.5,1.0,48,final_prompt,response_mean
phase_transfer,2,23,response_mean,0.5,0.5,1.0,48,final_prompt,response_mean
phase_transfer,3,23,response_mean,0.5,0.5,0.984375,48,final_prompt,response_mean
phase_transfer,4,23,response_mean,0.5,0.5,1.0,48,final_prompt,response_mean
phase_transfer,0,23,pre_selector,0.5,0.5,0.5,64,response_first,pre_selector
phase_transfer,1,23,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,2,23,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,3,23,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,4,23,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,0,23,post_selector,0.5,0.5,0.9853515625,64,response_first,post_selector
phase_transfer,1,23,post_selector,0.5,0.5,0.9756944444444444,48,response_first,post_selector
phase_transfer,2,23,post_selector,0.5,0.5,0.9895833333333334,48,response_first,post_selector
phase_transfer,3,23,post_selector,0.875,0.875,0.9722222222222222,48,response_first,post_selector
phase_transfer,4,23,post_selector,0.5,0.5,0.9826388888888888,48,response_first,post_selector
phase_transfer,0,23,public_task_span,0.5,0.5,0.7265625,64,response_first,public_task_span
phase_transfer,1,23,public_task_span,0.5,0.5,0.7517361111111112,48,response_first,public_task_span
phase_transfer,2,23,public_task_span,0.5,0.5,0.765625,48,response_first,public_task_span
phase_transfer,3,23,public_task_span,0.5,0.5,0.6805555555555556,48,response_first,public_task_span
phase_transfer,4,23,public_task_span,0.5,0.5,0.765625,48,response_first,public_task_span
phase_transfer,0,23,final_prompt,0.5625,0.5625,1.0,64,response_first,final_prompt
phase_transfer,1,23,final_prompt,0.6875,0.6875,1.0,48,response_first,final_prompt
phase_transfer,2,23,final_prompt,0.7291666666666666,0.7291666666666666,1.0,48,response_first,final_prompt
phase_transfer,3,23,final_prompt,0.5,0.5,0.96875,48,response_first,final_prompt
phase_transfer,4,23,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48,response_first,final_prompt
phase_transfer,0,23,response_first,1.0,1.0,1.0,64,response_first,response_first
phase_transfer,1,23,response_first,1.0,1.0,1.0,48,response_first,response_first
phase_transfer,2,23,response_first,0.9791666666666666,0.9791666666666667,0.998263888888889,48,response_first,response_first
phase_transfer,3,23,response_first,1.0,1.0,1.0,48,response_first,response_first
phase_transfer,4,23,response_first,1.0,1.0,1.0,48,response_first,response_first
phase_transfer,0,23,response_mean,0.609375,0.609375,1.0,64,response_first,response_mean
phase_transfer,1,23,response_mean,0.5416666666666666,0.5416666666666666,1.0,48,response_first,response_mean
phase_transfer,2,23,response_mean,0.75,0.75,1.0,48,response_first,response_mean
phase_transfer,3,23,response_mean,0.6666666666666666,0.6666666666666666,0.9965277777777778,48,response_first,response_mean
phase_transfer,4,23,response_mean,0.9791666666666666,0.9791666666666667,1.0,48,response_first,response_mean
phase_transfer,0,23,pre_selector,0.5,0.5,0.5,64,response_mean,pre_selector
phase_transfer,1,23,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,2,23,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,3,23,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,4,23,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,0,23,post_selector,0.9375,0.9375,1.0,64,response_mean,post_selector
phase_transfer,1,23,post_selector,1.0,1.0,1.0,48,response_mean,post_selector
phase_transfer,2,23,post_selector,0.9166666666666666,0.9166666666666667,1.0,48,response_mean,post_selector
phase_transfer,3,23,post_selector,0.9583333333333334,0.9583333333333333,1.0,48,response_mean,post_selector
phase_transfer,4,23,post_selector,1.0,1.0,1.0,48,response_mean,post_selector
phase_transfer,0,23,public_task_span,0.5,0.5,0.7880859375,64,response_mean,public_task_span
phase_transfer,1,23,public_task_span,0.6458333333333334,0.6458333333333334,0.7899305555555556,48,response_mean,public_task_span
phase_transfer,2,23,public_task_span,0.5,0.5,0.842013888888889,48,response_mean,public_task_span
phase_transfer,3,23,public_task_span,0.5,0.5,0.7517361111111112,48,response_mean,public_task_span
phase_transfer,4,23,public_task_span,0.5,0.5,0.828125,48,response_mean,public_task_span
phase_transfer,0,23,final_prompt,0.5,0.5,1.0,64,response_mean,final_prompt
phase_transfer,1,23,final_prompt,0.6041666666666666,0.6041666666666666,1.0,48,response_mean,final_prompt
phase_transfer,2,23,final_prompt,0.5,0.5,1.0,48,response_mean,final_prompt
phase_transfer,3,23,final_prompt,0.5,0.5,0.986111111111111,48,response_mean,final_prompt
phase_transfer,4,23,final_prompt,0.5,0.5,1.0,48,response_mean,final_prompt
phase_transfer,0,23,response_first,0.5,0.5,1.0,64,response_mean,response_first
phase_transfer,1,23,response_first,0.5,0.5,0.998263888888889,48,response_mean,response_first
phase_transfer,2,23,response_first,0.5,0.5,0.9730902777777778,48,response_mean,response_first
phase_transfer,3,23,response_first,0.5208333333333334,0.5208333333333334,0.984375,48,response_mean,response_first
phase_transfer,4,23,response_first,0.5,0.5,1.0,48,response_mean,response_first
phase_transfer,0,23,response_mean,1.0,1.0,1.0,64,response_mean,response_mean
phase_transfer,1,23,response_mean,0.9791666666666666,0.9791666666666667,1.0,48,response_mean,response_mean
phase_transfer,2,23,response_mean,1.0,1.0,1.0,48,response_mean,response_mean
phase_transfer,3,23,response_mean,0.9791666666666666,0.9791666666666667,1.0,48,response_mean,response_mean
phase_transfer,4,23,response_mean,1.0,1.0,1.0,48,response_mean,response_mean
phase_transfer,0,22,pre_selector,0.5,0.5,0.5,64,pre_selector,pre_selector
phase_transfer,1,22,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,2,22,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,3,22,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,4,22,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,0,22,post_selector,0.5,0.5,0.5,64,pre_selector,post_selector
phase_transfer,1,22,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,2,22,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,3,22,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,4,22,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,0,22,public_task_span,0.5,0.5,0.5,64,pre_selector,public_task_span
phase_transfer,1,22,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,2,22,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,3,22,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,4,22,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,0,22,final_prompt,0.5,0.5,0.5,64,pre_selector,final_prompt
phase_transfer,1,22,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,2,22,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,3,22,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,4,22,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,0,22,response_first,0.5,0.5,0.5,64,pre_selector,response_first
phase_transfer,1,22,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,2,22,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,3,22,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,4,22,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,0,22,response_mean,0.5,0.5,0.5,64,pre_selector,response_mean
phase_transfer,1,22,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,2,22,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,3,22,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,4,22,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,0,22,pre_selector,0.5,0.5,0.5,64,post_selector,pre_selector
phase_transfer,1,22,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,2,22,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,3,22,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,4,22,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,0,22,post_selector,1.0,1.0,1.0,64,post_selector,post_selector
phase_transfer,1,22,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,2,22,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,3,22,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,4,22,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,0,22,public_task_span,0.671875,0.671875,0.8984375,64,post_selector,public_task_span
phase_transfer,1,22,public_task_span,0.8333333333333334,0.8333333333333334,0.9288194444444444,48,post_selector,public_task_span
phase_transfer,2,22,public_task_span,0.5,0.5,0.8680555555555556,48,post_selector,public_task_span
phase_transfer,3,22,public_task_span,0.5,0.5,0.8038194444444444,48,post_selector,public_task_span
phase_transfer,4,22,public_task_span,0.5,0.5,0.8472222222222223,48,post_selector,public_task_span
phase_transfer,0,22,final_prompt,0.515625,0.515625,0.642578125,64,post_selector,final_prompt
phase_transfer,1,22,final_prompt,0.5,0.5,0.5625,48,post_selector,final_prompt
phase_transfer,2,22,final_prompt,0.5,0.5,0.529513888888889,48,post_selector,final_prompt
phase_transfer,3,22,final_prompt,0.5,0.5,0.5451388888888888,48,post_selector,final_prompt
phase_transfer,4,22,final_prompt,0.5,0.5,0.6666666666666666,48,post_selector,final_prompt
phase_transfer,0,22,response_first,0.5,0.5,0.6357421875,64,post_selector,response_first
phase_transfer,1,22,response_first,0.5,0.5,0.515625,48,post_selector,response_first
phase_transfer,2,22,response_first,0.5,0.5,0.578125,48,post_selector,response_first
phase_transfer,3,22,response_first,0.5,0.5,0.6302083333333334,48,post_selector,response_first
phase_transfer,4,22,response_first,0.5,0.5,0.703125,48,post_selector,response_first
phase_transfer,0,22,response_mean,0.796875,0.796875,0.9189453125,64,post_selector,response_mean
phase_transfer,1,22,response_mean,0.7916666666666666,0.7916666666666667,0.890625,48,post_selector,response_mean
phase_transfer,2,22,response_mean,0.7291666666666666,0.7291666666666666,0.8663194444444444,48,post_selector,response_mean
phase_transfer,3,22,response_mean,0.7916666666666666,0.7916666666666667,0.857638888888889,48,post_selector,response_mean
phase_transfer,4,22,response_mean,0.75,0.75,0.9947916666666666,48,post_selector,response_mean
phase_transfer,0,22,pre_selector,0.5,0.5,0.5,64,public_task_span,pre_selector
phase_transfer,1,22,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,2,22,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,3,22,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,4,22,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,0,22,post_selector,0.59375,0.59375,0.998046875,64,public_task_span,post_selector
phase_transfer,1,22,post_selector,0.6458333333333334,0.6458333333333334,1.0,48,public_task_span,post_selector
phase_transfer,2,22,post_selector,0.625,0.625,1.0,48,public_task_span,post_selector
phase_transfer,3,22,post_selector,0.5208333333333334,0.5208333333333334,0.998263888888889,48,public_task_span,post_selector
phase_transfer,4,22,post_selector,0.5416666666666666,0.5416666666666666,1.0,48,public_task_span,post_selector
phase_transfer,0,22,public_task_span,1.0,1.0,1.0,64,public_task_span,public_task_span
phase_transfer,1,22,public_task_span,1.0,1.0,1.0,48,public_task_span,public_task_span
phase_transfer,2,22,public_task_span,0.9791666666666666,0.9791666666666667,1.0,48,public_task_span,public_task_span
phase_transfer,3,22,public_task_span,0.875,0.875,0.9809027777777777,48,public_task_span,public_task_span
phase_transfer,4,22,public_task_span,0.9583333333333334,0.9583333333333333,1.0,48,public_task_span,public_task_span
phase_transfer,0,22,final_prompt,0.5,0.5,0.9892578125,64,public_task_span,final_prompt
phase_transfer,1,22,final_prompt,0.5,0.5,0.982638888888889,48,public_task_span,final_prompt
phase_transfer,2,22,final_prompt,0.5,0.5,0.9739583333333334,48,public_task_span,final_prompt
phase_transfer,3,22,final_prompt,0.5,0.5,0.892361111111111,48,public_task_span,final_prompt
phase_transfer,4,22,final_prompt,0.5,0.5,1.0,48,public_task_span,final_prompt
phase_transfer,0,22,response_first,0.5,0.5,0.96484375,64,public_task_span,response_first
phase_transfer,1,22,response_first,0.5,0.5,0.9565972222222223,48,public_task_span,response_first
phase_transfer,2,22,response_first,0.5,0.5,0.9305555555555556,48,public_task_span,response_first
phase_transfer,3,22,response_first,0.5,0.5,0.7586805555555556,48,public_task_span,response_first
phase_transfer,4,22,response_first,0.5,0.5,1.0,48,public_task_span,response_first
phase_transfer,0,22,response_mean,0.5,0.5,0.9677734375,64,public_task_span,response_mean
phase_transfer,1,22,response_mean,0.5,0.5,0.967013888888889,48,public_task_span,response_mean
phase_transfer,2,22,response_mean,0.5,0.5,0.9861111111111112,48,public_task_span,response_mean
phase_transfer,3,22,response_mean,0.5,0.5,0.9895833333333333,48,public_task_span,response_mean
phase_transfer,4,22,response_mean,0.5,0.5,1.0,48,public_task_span,response_mean
phase_transfer,0,22,pre_selector,0.5,0.5,0.5,64,final_prompt,pre_selector
phase_transfer,1,22,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,2,22,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,3,22,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,4,22,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,0,22,post_selector,0.5,0.5,0.9658203125,64,final_prompt,post_selector
phase_transfer,1,22,post_selector,0.9166666666666666,0.9166666666666667,1.0,48,final_prompt,post_selector
phase_transfer,2,22,post_selector,0.6041666666666666,0.6041666666666666,0.9809027777777778,48,final_prompt,post_selector
phase_transfer,3,22,post_selector,0.5416666666666666,0.5416666666666666,0.9878472222222221,48,final_prompt,post_selector
phase_transfer,4,22,post_selector,0.5833333333333334,0.5833333333333334,1.0,48,final_prompt,post_selector
phase_transfer,0,22,public_task_span,0.5,0.5,0.73046875,64,final_prompt,public_task_span
phase_transfer,1,22,public_task_span,0.5,0.5,0.7621527777777779,48,final_prompt,public_task_span
phase_transfer,2,22,public_task_span,0.5,0.5,0.8246527777777778,48,final_prompt,public_task_span
phase_transfer,3,22,public_task_span,0.5,0.5,0.6909722222222223,48,final_prompt,public_task_span
phase_transfer,4,22,public_task_span,0.5,0.5,0.7864583333333333,48,final_prompt,public_task_span
phase_transfer,0,22,final_prompt,1.0,1.0,1.0,64,final_prompt,final_prompt
phase_transfer,1,22,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48,final_prompt,final_prompt
phase_transfer,2,22,final_prompt,1.0,1.0,1.0,48,final_prompt,final_prompt
phase_transfer,3,22,final_prompt,0.9166666666666666,0.9166666666666667,1.0,48,final_prompt,final_prompt
phase_transfer,4,22,final_prompt,1.0,1.0,1.0,48,final_prompt,final_prompt
phase_transfer,0,22,response_first,0.5,0.5,0.970703125,64,final_prompt,response_first
phase_transfer,1,22,response_first,0.5,0.5,0.9809027777777778,48,final_prompt,response_first
phase_transfer,2,22,response_first,0.5,0.5,0.9913194444444444,48,final_prompt,response_first
phase_transfer,3,22,response_first,0.5,0.5,0.9079861111111112,48,final_prompt,response_first
phase_transfer,4,22,response_first,0.5,0.5,1.0,48,final_prompt,response_first
phase_transfer,0,22,response_mean,0.5,0.5,1.0,64,final_prompt,response_mean
phase_transfer,1,22,response_mean,0.5,0.5,0.9913194444444444,48,final_prompt,response_mean
phase_transfer,2,22,response_mean,0.5,0.5,0.9913194444444444,48,final_prompt,response_mean
phase_transfer,3,22,response_mean,0.5,0.5,0.9756944444444444,48,final_prompt,response_mean
phase_transfer,4,22,response_mean,0.5,0.5,1.0,48,final_prompt,response_mean
phase_transfer,0,22,pre_selector,0.5,0.5,0.5,64,response_first,pre_selector
phase_transfer,1,22,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,2,22,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,3,22,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,4,22,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,0,22,post_selector,0.5,0.5,0.9306640625,64,response_first,post_selector
phase_transfer,1,22,post_selector,0.5,0.5,0.9270833333333333,48,response_first,post_selector
phase_transfer,2,22,post_selector,0.5,0.5,0.9236111111111112,48,response_first,post_selector
phase_transfer,3,22,post_selector,0.7708333333333334,0.7708333333333334,0.7795138888888888,48,response_first,post_selector
phase_transfer,4,22,post_selector,0.5,0.5,0.9826388888888888,48,response_first,post_selector
phase_transfer,0,22,public_task_span,0.5,0.5,0.7900390625,64,response_first,public_task_span
phase_transfer,1,22,public_task_span,0.5,0.5,0.78125,48,response_first,public_task_span
phase_transfer,2,22,public_task_span,0.5,0.5,0.7552083333333333,48,response_first,public_task_span
phase_transfer,3,22,public_task_span,0.5625,0.5625,0.6961805555555556,48,response_first,public_task_span
phase_transfer,4,22,public_task_span,0.5,0.5,0.8368055555555555,48,response_first,public_task_span
